year,region_code,region,exiobase_code,exiobase_category,ef_kgco23_per_mil_euros,ef_kgco2e_per_euro,market
2022,IE,Ireland,p21.1,Pulp,276628.28,0.27662828,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p21.1,Pulp,391578.59,0.39157859,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p21.1,Pulp,1842736.16,1.84273616,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p21.1,Pulp,696818.43,0.69681843,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p21.1,Pulp,592935.73,0.59293573,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p21.1,Pulp,865366.59,0.86536659,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p21.1,Pulp,457658.29,0.45765829,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p21.1,Pulp,1031040.1,1.0310401,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p21.1,Pulp,1140042.84,1.14004284,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p21.1,Pulp,833644.67,0.83364467,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p21.1,Pulp,501478.37,0.50147837,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p21.1,Pulp,1114645.17,1.11464517,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p21.1,Pulp,666862.4,0.6668624,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p21.1,Pulp,526697.32,0.52669732,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p21.1,Pulp,577512.07,0.57751207,NA (North America)
2022,JP,Japan,p21.1,Pulp,896326.73,0.89632673,APAC (Asia-Pacific)
2022,CN,China,p21.1,Pulp,1786429.81,1.78642981,APAC (Asia-Pacific)
2022,CA,Canada,p21.1,Pulp,731106.43,0.73110643,NA (North America)
2022,KR,Korea,p21.1,Pulp,1489589.8,1.4895898,APAC (Asia-Pacific)
2022,BR,Brazil,p21.1,Pulp,1252952.4,1.2529524,LATAM (Latin America)
2022,IN,India,p21.1,Pulp,907646.93,0.90764693,APAC (Asia-Pacific)
2022,MX,Mexico,p21.1,Pulp,2844240.79,2.84424079,LATAM (Latin America)
2022,RU,Russia,p21.1,Pulp,1265600.44,1.26560044,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p21.1,Pulp,1666355.21,1.66635521,APAC (Asia-Pacific)
2022,CH,Switzerland,p21.1,Pulp,438321.34,0.43832134,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p21.1,Pulp,4476885.11,4.47688511,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p21.1,Pulp,13768392.4,13.7683924,APAC (Asia-Pacific)
2022,NO,Norway,p21.1,Pulp,486848.61,0.48684861,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p21.1,Pulp,1640053.09,1.64005309,APAC (Asia-Pacific)
2022,ZA,South Africa,p21.1,Pulp,10486412.9,10.4864129,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p21.1,Pulp,1104905.22,1.10490522,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p21.1,Pulp,1345317.6,1.3453176,LATAM (Latin America)
2022,WE,ROW-Europe,p21.1,Pulp,2497149.41,2.49714941,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p21.1,Pulp,1187111.65,1.18711165,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p21.1,Pulp,740881.18,0.74088118,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p32,"Radio, television and communication equipment and apparatus",284640.23,0.28464023,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p32,"Radio, television and communication equipment and apparatus",451228.6,0.4512286,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p32,"Radio, television and communication equipment and apparatus",711781.07,0.71178107,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p32,"Radio, television and communication equipment and apparatus",91557.64,0.09155764,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p32,"Radio, television and communication equipment and apparatus",377571.3,0.3775713,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p32,"Radio, television and communication equipment and apparatus",239884.76,0.23988476,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p32,"Radio, television and communication equipment and apparatus",238843.91,0.23884391,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p32,"Radio, television and communication equipment and apparatus",350360.22,0.35036022,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p32,"Radio, television and communication equipment and apparatus",292230.62,0.29223062,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p32,"Radio, television and communication equipment and apparatus",474694.61,0.47469461,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p32,"Radio, television and communication equipment and apparatus",174237.82,0.17423782,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p32,"Radio, television and communication equipment and apparatus",459879.44,0.45987944,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p32,"Radio, television and communication equipment and apparatus",619981.94,0.61998194,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p32,"Radio, television and communication equipment and apparatus",438296.5,0.4382965,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p32,"Radio, television and communication equipment and apparatus",89194.52,0.08919452,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p32,"Radio, television and communication equipment and apparatus",219361.09,0.21936109,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p32,"Radio, television and communication equipment and apparatus",1164685.3,1.1646853,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p32,"Radio, television and communication equipment and apparatus",522860.32,0.52286032,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p32,"Radio, television and communication equipment and apparatus",299987.79,0.29998779,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p32,"Radio, television and communication equipment and apparatus",157640.22,0.15764022,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p32,"Radio, television and communication equipment and apparatus",226998.28,0.22699828,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p32,"Radio, television and communication equipment and apparatus",541128.44,0.54112844,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p32,"Radio, television and communication equipment and apparatus",417685.04,0.41768504,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p32,"Radio, television and communication equipment and apparatus",348636.13,0.34863613,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p32,"Radio, television and communication equipment and apparatus",611903.17,0.61190317,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p32,"Radio, television and communication equipment and apparatus",326445.04,0.32644504,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p32,"Radio, television and communication equipment and apparatus",386237.89,0.38623789,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p32,"Radio, television and communication equipment and apparatus",276581.34,0.27658134,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p32,"Radio, television and communication equipment and apparatus",160181.73,0.16018173,NA (North America)
2022,JP,Japan,p32,"Radio, television and communication equipment and apparatus",351917.81,0.35191781,APAC (Asia-Pacific)
2022,CN,China,p32,"Radio, television and communication equipment and apparatus",664456.52,0.66445652,APAC (Asia-Pacific)
2022,CA,Canada,p32,"Radio, television and communication equipment and apparatus",287980.3,0.2879803,NA (North America)
2022,KR,Korea,p32,"Radio, television and communication equipment and apparatus",556431.53,0.55643153,APAC (Asia-Pacific)
2022,BR,Brazil,p32,"Radio, television and communication equipment and apparatus",456306.85,0.45630685,LATAM (Latin America)
2022,IN,India,p32,"Radio, television and communication equipment and apparatus",1119459.48,1.11945948,APAC (Asia-Pacific)
2022,MX,Mexico,p32,"Radio, television and communication equipment and apparatus",515944.13,0.51594413,LATAM (Latin America)
2022,RU,Russia,p32,"Radio, television and communication equipment and apparatus",1914259.58,1.91425958,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p32,"Radio, television and communication equipment and apparatus",672322.46,0.67232246,APAC (Asia-Pacific)
2022,CH,Switzerland,p32,"Radio, television and communication equipment and apparatus",176371.64,0.17637164,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p32,"Radio, television and communication equipment and apparatus",401995.83,0.40199583,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p32,"Radio, television and communication equipment and apparatus",625763.61,0.62576361,APAC (Asia-Pacific)
2022,NO,Norway,p32,"Radio, television and communication equipment and apparatus",628361.72,0.62836172,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p32,"Radio, television and communication equipment and apparatus",560229.69,0.56022969,APAC (Asia-Pacific)
2022,ZA,South Africa,p32,"Radio, television and communication equipment and apparatus",719892.83,0.71989283,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p32,"Radio, television and communication equipment and apparatus",425130.71,0.42513071,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p32,"Radio, television and communication equipment and apparatus",297063.99,0.29706399,LATAM (Latin America)
2022,WE,ROW-Europe,p32,"Radio, television and communication equipment and apparatus",812683.37,0.81268337,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p32,"Radio, television and communication equipment and apparatus",1425527.54,1.42552754,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p32,"Radio, television and communication equipment and apparatus",351195.44,0.35119544,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p60.1,Railway transportation services,260702.23,0.26070223,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p60.1,Railway transportation services,279466.09,0.27946609,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p60.1,Railway transportation services,600233.75,0.60023375,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p60.1,Railway transportation services,66692.5,0.0666925,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p60.1,Railway transportation services,874745.81,0.87474581,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p60.1,Railway transportation services,132248.14,0.13224814,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p60.1,Railway transportation services,428661.29,0.42866129,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p60.1,Railway transportation services,433874.96,0.43387496,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p60.1,Railway transportation services,295952.38,0.29595238,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p60.1,Railway transportation services,213705.48,0.21370548,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p60.1,Railway transportation services,806667.04,0.80666704,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p60.1,Railway transportation services,384598.37,0.38459837,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p60.1,Railway transportation services,400882.15,0.40088215,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p60.1,Railway transportation services,301177.61,0.30117761,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p60.1,Railway transportation services,164694.79,0.16469479,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p60.1,Railway transportation services,419024.35,0.41902435,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p60.1,Railway transportation services,738741.3,0.7387413,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p60.1,Railway transportation services,238815.05,0.23881505,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p60.1,Railway transportation services,449655.65,0.44965565,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p60.1,Railway transportation services,204462.52,0.20446252,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p60.1,Railway transportation services,274769.57,0.27476957,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p60.1,Railway transportation services,430865.3,0.4308653,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p60.1,Railway transportation services,304910.09,0.30491009,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p60.1,Railway transportation services,209967.34,0.20996734,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p60.1,Railway transportation services,110405.69,0.11040569,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p60.1,Railway transportation services,285614.42,0.28561442,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p60.1,Railway transportation services,300617.07,0.30061707,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p60.1,Railway transportation services,226462.39,0.22646239,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p60.1,Railway transportation services,453073.48,0.45307348,NA (North America)
2022,JP,Japan,p60.1,Railway transportation services,167876.55,0.16787655,APAC (Asia-Pacific)
2022,CN,China,p60.1,Railway transportation services,1206758.17,1.20675817,APAC (Asia-Pacific)
2022,CA,Canada,p60.1,Railway transportation services,1125439.4,1.1254394,NA (North America)
2022,KR,Korea,p60.1,Railway transportation services,325886.49,0.32588649,APAC (Asia-Pacific)
2022,BR,Brazil,p60.1,Railway transportation services,254836.87,0.25483687,LATAM (Latin America)
2022,IN,India,p60.1,Railway transportation services,1077106.39,1.07710639,APAC (Asia-Pacific)
2022,MX,Mexico,p60.1,Railway transportation services,6281330.46,6.28133046,LATAM (Latin America)
2022,RU,Russia,p60.1,Railway transportation services,1472537.13,1.47253713,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p60.1,Railway transportation services,452707.84,0.45270784,APAC (Asia-Pacific)
2022,CH,Switzerland,p60.1,Railway transportation services,139083.5,0.1390835,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p60.1,Railway transportation services,168262.48,0.16826248,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p60.1,Railway transportation services,667009.95,0.66700995,APAC (Asia-Pacific)
2022,NO,Norway,p60.1,Railway transportation services,308341.47,0.30834147,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p60.1,Railway transportation services,3273747.43,3.27374743,APAC (Asia-Pacific)
2022,ZA,South Africa,p60.1,Railway transportation services,531148.08,0.53114808,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p60.1,Railway transportation services,611818.75,0.61181875,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p60.1,Railway transportation services,554982.14,0.55498214,LATAM (Latin America)
2022,WE,ROW-Europe,p60.1,Railway transportation services,1249127.67,1.24912767,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p60.1,Railway transportation services,956296.17,0.95629617,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p60.1,Railway transportation services,596317.92,0.59631792,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p01.n,Raw milk,3256326.17,3.25632617,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p01.n,Raw milk,3104088.37,3.10408837,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p01.n,Raw milk,2747487.67,2.74748767,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p01.n,Raw milk,3330759.92,3.33075992,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p01.n,Raw milk,1919909.29,1.91990929,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p01.n,Raw milk,1952508.92,1.95250892,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p01.n,Raw milk,3402455.23,3.40245523,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p01.n,Raw milk,3384790.76,3.38479076,"EMEA (Europe, the Middle East and Africa)"
